alpha_g,alpha_l,rho_wood,c_wood
6.2434494358242731e-01,3.7565505641757269e-01,5.1484435599213862e+02,2.1022684262729033e+01
6.2586577433424850e-01,3.7413422566575150e-01,5.1276478960423924e+02,2.1039663868455317e+01
6.2738536284169100e-01,3.7261463715830900e-01,5.1068692184694180e+02,2.1056878339632675e+01
6.2890369410702984e-01,3.7109630589297016e-01,5.0861077322796211e+02,2.1074328588998675e+01
6.3042075314494839e-01,3.6957924685505161e-01,5.0653636423804880e+02,2.1092015543598670e+01
6.3193652498268627e-01,3.6806347501731373e-01,5.0446371535078146e+02,2.1109940144909768e+01
6.3345099466018762e-01,3.6654900533981238e-01,5.0239284702236739e+02,2.1128103348967056e+01
6.3496414723024808e-01,3.6503585276975192e-01,5.0032377969144108e+02,2.1146506126492152e+01
6.3647596775866255e-01,3.6352403224133745e-01,4.9825653377886186e+02,2.1165149463024086e+01
6.3798644132437277e-01,3.6201355867562723e-01,4.9619112968751239e+02,2.1184034359052550e+01
6.3949555301961458e-01,3.6050444698038542e-01,4.9412758780209703e+02,2.1203161830153562e+01
6.4100328795006467e-01,3.5899671204993533e-01,4.9206592848894127e+02,2.1222532907127583e+01
6.4250963123498805e-01,3.5749036876501195e-01,4.9000617209579002e+02,2.1242148636140094e+01
6.4401456800738444e-01,3.5598543199261556e-01,4.8794833895160775e+02,2.1262010078864698e+01
6.4551808341413586e-01,3.5448191658586414e-01,4.8589244936637607e+02,2.1282118312628786e+01
6.4702016261615192e-01,3.5297983738384808e-01,4.8383852363089585e+02,2.1302474430561766e+01
6.4852079078851732e-01,3.5147920921148268e-01,4.8178658201658465e+02,2.1323079541745962e+01
6.5001995312063809e-01,3.4998004687936191e-01,4.7973664477527763e+02,2.1343934771370154e+01
6.5151763481638691e-01,3.4848236518361309e-01,4.7768873213902810e+02,2.1365041260885846e+01
6.5301382109425032e-01,3.4698617890574968e-01,4.7564286431990678e+02,2.1386400168166290e+01
6.5450849718747373e-01,3.4549150281252627e-01,4.7359906150980316e+02,2.1408012667668281e+01
6.5600164834420738e-01,3.4399835165579262e-01,4.7155734388022591e+02,2.1429879950596835e+01
6.5749325982765228e-01,3.4250674017234772e-01,4.6951773158210386e+02,2.1452003225072712e+01
6.5898331691620537e-01,3.4101668308379463e-01,4.6748024474558662e+02,2.1474383716302906e+01
6.6047180490360469e-01,3.3952819509639531e-01,4.6544490347984686e+02,2.1497022666754066e+01
6.6195870909907462e-01,3.3804129090092538e-01,4.6341172787288139e+02,2.1519921336329006e+01
6.6344401482747117e-01,3.3655598517252883e-01,4.6138073799131229e+02,2.1543081002546216e+01
6.6492770742942642e-01,3.3507229257057358e-01,4.5935195388018991e+02,2.1566502960722559e+01
6.6640977226149323e-01,3.3359022773850677e-01,4.5732539556279448e+02,2.1590188524159085e+01
6.6789019469629030e-01,3.3210980530370970e-01,4.5530108304043813e+02,2.1614139024330139e+01
6.6936896012264568e-01,3.3063103987735432e-01,4.5327903629226853e+02,2.1638355811075662e+01
6.7084605394574170e-01,3.2915394605425830e-01,4.5125927527507059e+02,2.1662840252796904e+01
6.7232146158725847e-01,3.2767853841274153e-01,4.4924181992307030e+02,2.1687593736655476e+01
6.7379516848551846e-01,3.2620483151448154e-01,4.4722669014773732e+02,2.1712617668775845e+01
6.7526716009562948e-01,3.2473283990437052e-01,4.4521390583758892e+02,2.1737913474451371e+01
6.7673742188962849e-01,3.2326257811037151e-01,4.4320348685799399e+02,2.1763482598353853e+01
6.7820593935662532e-01,3.2179406064337468e-01,4.4119545305097580e+02,2.1789326504746729e+01
6.7967269800294527e-01,3.2032730199705473e-01,4.3918982423501768e+02,2.1815446677701932e+01
6.8113768335227287e-01,3.1886231664772713e-01,4.3718662020486607e+02,2.1841844621320519e+01
6.8260088094579385e-01,3.1739911905420615e-01,4.3518586073133639e+02,2.1868521859957077e+01
6.8406227634233896e-01,3.1593772365766104e-01,4.3318756556111646e+02,2.1895479938448037e+01
6.8552185511852537e-01,3.1447814488147463e-01,4.3119175441657336e+02,2.1922720422343875e+01
6.8697960286890014e-01,3.1302039713109986e-01,4.2919844699555682e+02,2.1950244898145385e+01
6.8843550520608132e-01,3.1156449479391868e-01,4.2720766297120656e+02,2.1978054973543976e+01
6.8988954776090050e-01,3.1011045223909950e-01,4.2521942199175743e+02,2.2006152277666136e+01
6.9134171618254481e-01,3.0865828381745519e-01,4.2323374368034496e+02,2.2034538461322157e+01
6.9279199613869824e-01,3.0720800386130176e-01,4.2125064763481237e+02,2.2063215197259076e+01
6.9424037331568300e-01,3.0575962668431700e-01,4.1927015342751730e+02,2.2092184180418052e+01
6.9568683341860127e-01,3.0431316658139873e-01,4.1729228060513759e+02,2.2121447128196177e+01
6.9713136217147553e-01,3.0286863782852447e-01,4.1531704868847999e+02,2.2151005780712811e+01
6.9857394531739025e-01,3.0142605468260975e-01,4.1334447717228596e+02,2.2180861901080515e+01
7.0001456861863232e-01,2.9998543138136768e-01,4.1137458552503983e+02,2.2211017275680721e+01
7.0145321785683135e-01,2.9854678214316865e-01,4.0940739318877672e+02,2.2241473714444112e+01
7.0288987883309995e-01,2.9711012116690005e-01,4.0744291957889135e+02,2.2272233051135931e+01
7.0432453736817446e-01,2.9567546263182554e-01,4.0548118408394475e+02,2.2303297143646216e+01
7.0575717930255433e-01,2.9424282069744567e-01,4.0352220606547434e+02,2.2334667874285064e+01
7.0718779049664204e-01,2.9281220950335796e-01,4.0156600485780223e+02,2.2366347150083062e+01
7.0861635683088253e-01,2.9138364316911747e-01,3.9961259976784487e+02,2.2398336903096929e+01
7.1004286420590312e-01,2.8995713579409688e-01,3.9766201007492134e+02,2.2430639090720486e+01
7.1146729854265156e-01,2.8853270145734844e-01,3.9571425503056514e+02,2.2463255696001049e+01
7.1288964578253633e-01,2.8711035421746367e-01,3.9376935385833156e+02,2.2496188727961385e+01
7.1430989188756411e-01,2.8569010811243589e-01,3.9182732575361052e+02,2.2529440221927238e+01
7.1572802284047954e-01,2.8427197715952046e-01,3.8988818988343479e+02,2.2563012239860647e+01
7.1714402464490234e-01,2.8285597535509766e-01,3.8795196538629312e+02,2.2596906870699055e+01
7.1855788332546633e-01,2.8144211667453367e-01,3.8601867137193960e+02,2.2631126230700428e+01
7.1996958492795760e-01,2.8003041507204240e-01,3.8408832692120501e+02,2.2665672463794429e+01
7.2137911551945066e-01,2.7862088448054934e-01,3.8216095108581055e+02,2.2700547741939712e+01
7.2278646118844814e-01,2.7721353881155186e-01,3.8023656288817693e+02,2.2735754265487603e+01
7.2419160804501603e-01,2.7580839195498397e-01,3.7831518132123932e+02,2.2771294263552168e+01
7.2559454222092257e-01,2.7440545777907743e-01,3.7639682534825749e+02,2.2807169994386818e+01
7.2699524986977337e-01,2.7300475013022663e-01,3.7448151390263109e+02,2.2843383745767582e+01
7.2839371716714985e-01,2.7160628283285015e-01,3.7256926588771023e+02,2.2879937835383213e+01
7.2978993031074391e-01,2.7021006968925609e-01,3.7066010017661142e+02,2.2916834611232186e+01
7.3118387552049580e-01,2.6881612447950420e-01,3.6875403561202921e+02,2.2954076452026811e+01
7.3257553903872918e-01,2.6742446096127082e-01,3.6685109100605092e+02,2.2991665767604520e+01
7.3396490713028661e-01,2.6603509286971339e-01,3.6495128513997219e+02,2.3029604999346503e+01
7.3535196608266629e-01,2.6464803391733371e-01,3.6305463676410949e+02,2.3067896620603847e+01
7.3673670220615606e-01,2.6326329779384394e-01,3.6116116459761690e+02,2.3106543137131322e+01
7.3811910183396967e-01,2.6188089816603033e-01,3.5927088732829992e+02,2.3145547087528971e+01
7.3949915132238053e-01,2.6050084867761947e-01,3.5738382361243254e+02,2.3184911043691603e+01
7.4087683705085772e-01,2.5912316294914228e-01,3.5549999207457137e+02,2.3224637611266449e+01
7.4225214542219897e-01,2.5774785457780103e-01,3.5361941130737353e+02,2.3264729430119051e+01
7.4362506286266628e-01,2.5637493713733372e-01,3.5174209987141148e+02,2.3305189174807623e+01
7.4499557582211828e-01,2.5500442417788172e-01,3.4986807629499179e+02,2.3346019555065968e+01
7.4636367077414567e-01,2.5363632922585433e-01,3.4799735907397024e+02,2.3387223316295238e+01
7.4772933421620380e-01,2.5227066578379620e-01,3.4612996667157034e+02,2.3428803240064624e+01
7.4909255266974539e-01,2.5090744733025461e-01,3.4426591751820166e+02,2.3470762144621151e+01
7.5045331268035498e-01,2.4954668731964502e-01,3.4240523001127650e+02,2.3513102885408898e+01
7.5181160081788034e-01,2.4818839918211966e-01,3.4054792251502960e+02,2.3555828355597665e+01
7.5316740367656632e-01,2.4683259632343368e-01,3.3869401336033570e+02,2.3598941486621367e+01
7.5452070787518566e-01,2.4547929212481434e-01,3.3684352084453025e+02,2.3642445248726375e+01
7.5587150005717252e-01,2.4412849994282748e-01,3.3499646323122687e+02,2.3686342651529980e+01
7.5721976689075321e-01,2.4278023310924679e-01,3.3315285875013893e+02,2.3730636744589148e+01
7.5856549506907855e-01,2.4143450493092145e-01,3.3131272559689796e+02,2.3775330617979929e+01
7.5990867131035478e-01,2.4009132868964522e-01,3.2947608193287533e+02,2.3820427402887493e+01
7.6124928235797440e-01,2.3875071764202560e-01,3.2764294588500292e+02,2.3865930272207294e+01
7.6258731498064791e-01,2.3741268501935209e-01,3.2581333554559291e+02,2.3911842441157429e+01
7.6392275597253323e-01,2.3607724402746677e-01,3.2398726897216113e+02,2.3958167167902417e+01
7.6525559215336714e-01,2.3474440784663286e-01,3.2216476418724721e+02,2.4004907754188775e+01
7.6658581036859430e-01,2.3341418963140570e-01,3.2034583917823790e+02,2.4052067545992482e+01
7.6791339748949849e-01,2.3208660251050151e-01,3.1853051189718809e+02,2.4099649934178736e+01
7.6923834041333006e-01,2.3076165958666994e-01,3.1671880026064611e+02,2.4147658355174084e+01
7.7056062606343789e-01,2.2943937393656211e-01,3.1491072214947360e+02,2.4196096291651468e+01
7.7188024138939637e-01,2.2811975861060363e-01,3.1310629540867154e+02,2.4244967273228127e+01
7.7319717336713456e-01,2.2680282663286544e-01,3.1130553784720411e+02,2.4294274877176882e+01
7.7451140899906590e-01,2.2548859100093410e-01,3.0950846723782081e+02,2.4344022729151071e+01
7.7582293531421509e-01,2.2417706468578491e-01,3.0771510131688336e+02,2.4394214503923273e+01
7.7713173936834712e-01,2.2286826063165288e-01,3.0592545778418906e+02,2.4444853926138308e+01
7.7843780824409403e-01,2.2156219175590597e-01,3.0413955430279748e+02,2.4495944771080701e+01
7.7974112905108361e-01,2.2025887094891639e-01,3.0235740849885457e+02,2.4547490865457032e+01
7.8104168892606540e-01,2.1895831107393460e-01,3.0057903796142028e+02,2.4599496088193359e+01
7.8233947503303847e-01,2.1766052496696153e-01,2.9880446024229394e+02,2.4651964371248216e+01
7.8363447456337831e-01,2.1636552543662169e-01,2.9703369285584063e+02,2.4704899700441441e+01
7.8492667473596189e-01,2.1507332526403811e-01,2.9526675327882020e+02,2.4758306116299103e+01
7.8621606279729550e-01,2.1378393720270450e-01,2.9350365895021241e+02,2.4812187714915144e+01
7.8750262602163934e-01,2.1249737397836066e-01,2.9174442727104696e+02,2.4866548648829774e+01
7.8878635171113387e-01,2.1121364828886613e-01,2.8998907560422998e+02,2.4921393127925349e+01
7.9006722719592470e-01,2.0993277280407530e-01,2.8823762127437396e+02,2.4976725420339790e+01
7.9134523983428817e-01,2.0865476016571183e-01,2.8649008156762568e+02,2.5032549853398244e+01
7.9262037701275512e-01,2.0737962298724488e-01,2.8474647373149713e+02,2.5088870814563126e+01
7.9389262614623646e-01,2.0610737385376354e-01,2.8300681497469350e+02,2.5145692752403267e+01
7.9516197467814731e-01,2.0483802532185269e-01,2.8127112246694389e+02,2.5203020177582275e+01
7.9642841008052967e-01,2.0357158991947033e-01,2.7953941333883319e+02,2.5260857663866787e+01
7.9769191985417753e-01,2.0230808014582247e-01,2.7781170468163123e+02,2.5319209849155023e+01
7.9895249152875925e-01,2.0104750847124075e-01,2.7608801354712523e+02,2.5378081436526049e+01
8.0021011266294195e-01,1.9978988733705805e-01,2.7436835694745002e+02,2.5437477195310308e+01
8.0146477084451218e-01,1.9853522915548782e-01,2.7265275185492283e+02,2.5497401962181801e+01
8.0271645369050071e-01,1.9728354630949929e-01,2.7094121520187247e+02,2.5557860642272630e+01
8.0396514884730252e-01,1.9603485115269748e-01,2.6923376388047581e+02,2.5618858210310126e+01
8.0521084399080123e-01,1.9478915600919877e-01,2.6753041474258697e+02,2.5680399711777508e+01
8.0645352682648808e-01,1.9354647317351192e-01,2.6583118459957512e+02,2.5742490264098105e+01
8.0769318508958576e-01,1.9230681491041424e-01,2.6413609022215502e+02,2.5805135057844250e+01
8.0892980654516711e-01,1.9107019345483289e-01,2.6244514834022459e+02,2.5868339357970971e+01
8.1016337898827784e-01,1.8983662101172216e-01,2.6075837564269722e+02,2.5932108505075430e+01
8.1139389024405617e-01,1.8860610975594383e-01,2.5907578877733806e+02,2.5996447916682438e+01
8.1262132816785249e-01,1.8737867183214751e-01,2.5739740435060082e+02,2.6061363088556870e+01
8.1384568064535023e-01,1.8615431935464977e-01,2.5572323892746169e+02,2.6126859596043580e+01
8.1506693559268450e-01,1.8493306440731550e-01,2.5405330903125795e+02,2.6192943095435403e+01
8.1628508095656227e-01,1.8371491904343773e-01,2.5238763114352309e+02,2.6259619325370068e+01
8.1750010471438017e-01,1.8249989528561983e-01,2.5072622170382604e+02,2.6326894108256568e+01
8.1871199487434487e-01,1.8128800512565513e-01,2.4906909710960625e+02,2.6394773351731931e+01
8.1992073947558919e-01,1.8007926052441081e-01,2.4741627371601533e+02,2.6463263050148754e+01
8.2112632658829221e-01,1.7887367341170779e-01,2.4576776783575241e+02,2.6532369286094802e+01
8.2232874431379566e-01,1.7767125568620434e-01,2.4412359573890527e+02,2.6602098231944947e+01
8.2352798078472200e-01,1.7647201921527800e-01,2.4248377365278876e+02,2.6672456151446575e+01
8.2472402416509172e-01,1.7527597583490828e-01,2.4084831776178447e+02,2.6743449401339173e+01
8.2591686265043929e-01,1.7408313734956071e-01,2.3921724420718206e+02,2.6815084433008956e+01
8.2710648446793056e-01,1.7289351553206944e-01,2.3759056908701882e+02,2.6887367794179450e+01
8.2829287787647821e-01,1.7170712212352179e-01,2.3596830845592189e+02,2.6960306130638891e+01
8.2947603116685853e-01,1.7052396883314147e-01,2.3435047832494831e+02,2.7033906188005460e+01
8.3065593266182591e-01,1.6934406733817409e-01,2.3273709466142876e+02,2.7108174813531168e+01
8.3183257071622929e-01,1.6816742928377071e-01,2.3112817338880819e+02,2.7183118957945538e+01
8.3300593371712583e-01,1.6699406628287417e-01,2.2952373038649040e+02,2.7258745677339924e+01
8.3417601008389641e-01,1.6582398991610359e-01,2.2792378148968004e+02,2.7335062135093750e+01
8.3534278826835995e-01,1.6465721173164005e-01,2.2632834248922649e+02,2.7412075603843498e+01
8.3650625675488655e-01,1.6349374324511345e-01,2.2473742913146884e+02,2.7489793467495666e+01
8.3766640406051218e-01,1.6233359593948782e-01,2.2315105711807942e+02,2.7568223223284932e+01
8.3882321873505106e-01,1.6117678126494894e-01,2.2156924210590986e+02,2.7647372483878435e+01
8.3997668936120962e-01,1.6002331063879038e-01,2.1999199970683546e+02,2.7727248979527751e+01
8.4112680455469813e-01,1.5887319544530187e-01,2.1841934548760227e+02,2.7807860560269400e+01
8.4227355296434436e-01,1.5772644703565564e-01,2.1685129496967207e+02,2.7889215198175567e+01
8.4341692327220408e-01,1.5658307672779592e-01,2.1528786362907090e+02,2.7971320989655968e+01
8.4455690419367413e-01,1.5544309580632587e-01,2.1372906689623468e+02,2.8054186157812637e+01
8.4569348447760317e-01,1.5430651552239683e-01,2.1217492015585768e+02,2.8137819054848663e+01
8.4682665290640236e-01,1.5317334709359764e-01,2.1062543874674120e+02,2.8222228164532485e+01
8.4795639829615710e-01,1.5204360170384290e-01,2.0908063796164075e+02,2.8307422104719411e+01
8.4908270949673625e-01,1.5091729050326375e-01,2.0754053304711675e+02,2.8393409629931472e+01
8.5020557539190311e-01,1.4979442460809689e-01,2.0600513920338275e+02,2.8480199633997653e+01
8.5132498489942454e-01,1.4867501510057546e-01,2.0447447158415625e+02,2.8567801152755795e+01
8.5244092697118079e-01,1.4755907302881921e-01,2.0294854529650846e+02,2.8656223366818068e+01
8.5355339059327373e-01,1.4644660940672627e-01,2.0142737540071630e+02,2.8745475604401566e+01
8.5466236478613689e-01,1.4533763521386311e-01,1.9991097691011211e+02,2.8835567344226092e+01
8.5576783860464267e-01,1.4423216139535733e-01,1.9839936479093677e+02,2.8926508218480588e+01
8.5686980113821054e-01,1.4313019886178946e-01,1.9689255396219198e+02,2.9018308015860466e+01
8.5796824151091555e-01,1.4203175848908445e-01,1.9539055929549184e+02,2.9110976684677674e+01
8.5906314888159430e-01,1.4093685111840570e-01,1.9389339561491775e+02,2.9204524336045427e+01
8.6015451244395347e-01,1.3984548755604653e-01,1.9240107769687032e+02,2.9298961247139935e+01
8.6124232142667489e-01,1.3875767857332511e-01,1.9091362026992550e+02,2.9394297864540970e+01
8.6232656509352335e-01,1.3767343490647665e-01,1.8943103801468718e+02,2.9490544807653858e+01
8.6340723274345144e-01,1.3659276725654856e-01,1.8795334556364386e+02,2.9587712872214876e+01
8.6448431371070567e-01,1.3551568628929433e-01,1.8648055750102358e+02,2.9685813033882631e+01
8.6555779736493199e-01,1.3444220263506801e-01,1.8501268836264953e+02,2.9784856451917864e+01
8.6662767311127986e-01,1.3337232688872014e-01,1.8354975263579792e+02,2.9884854472953997e+01
8.6769393039050802e-01,1.3230606960949198e-01,1.8209176475905312e+02,2.9985818634861463e+01
8.6875655867908685e-01,1.3124344132091315e-01,1.8063873912216789e+02,3.0087760670707919e+01
8.6981554748930479e-01,1.3018445251069521e-01,1.7919069006591778e+02,3.0190692512817936e+01
8.7087088636936960e-01,1.2912911363063040e-01,1.7774763188196266e+02,3.0294626296934130e+01
8.7192256490351250e-01,1.2807743509648750e-01,1.7630957881270436e+02,3.0399574366483474e+01
8.7297057271209111e-01,1.2702942728790889e-01,1.7487654505114583e+02,3.0505549276951552e+01
8.7401489945169120e-01,1.2598510054830880e-01,1.7344854474075214e+02,3.0612563800367791e+01
8.7505553481522980e-01,1.2494446518477020e-01,1.7202559197530937e+02,3.0720630929905429e+01
8.7609246853205569e-01,1.2390753146794431e-01,1.7060770079878728e+02,3.0829763884599007e+01
8.7712569036805199e-01,1.2287430963194801e-01,1.6919488520519897e+02,3.0939976114183537e+01
8.7815519012573595e-01,1.2184480987426405e-01,1.6778715913846443e+02,3.1051281304058421e+01
8.7918095764436099e-01,1.2081904235563901e-01,1.6638453649227108e+02,3.1163693380380398e+01
8.8020298280001552e-01,1.1979701719998448e-01,1.6498703110993864e+02,3.1277226515288884e+01
8.8122125550572394e-01,1.1877874449427606e-01,1.6359465678428089e+02,3.1391895132268264e+01
8.8223576571154583e-01,1.1776423428845417e-01,1.6220742725747016e+02,3.1507713911650928e+01
8.8324650340467481e-01,1.1675349659532519e-01,1.6082535622090214e+02,3.1624697796265430e+01
8.8425345860953830e-01,1.1574654139046170e-01,1.5944845731505944e+02,3.1742861997234506e+01
8.8525662138789452e-01,1.1474337861210548e-01,1.5807674412937905e+02,3.1862221999927051e+01
8.8625598183893217e-01,1.1374401816106783e-01,1.5671023020211581e+02,3.1982793570069528e+01
8.8725153009936686e-01,1.1274846990063314e-01,1.5534892902021076e+02,3.2104592760021006e+01
8.8824325634353940e-01,1.1175674365646060e-01,1.5399285401915674e+02,3.2227635915217675e+01
8.8923115078351167e-01,1.1076884921648833e-01,1.5264201858286711e+02,3.2351939680791524e+01
8.9021520366916485e-01,1.0978479633083515e-01,1.5129643604354166e+02,3.2477521008369322e+01
8.9119540528829400e-01,1.0880459471170600e-01,1.4995611968153716e+02,3.2604397163056902e+01
8.9217174596670512e-01,1.0782825403329488e-01,1.4862108272523460e+02,3.2732585730615327e+01
8.9314421606830940e-01,1.0685578393169060e-01,1.4729133835091045e+02,3.2862104624834551e+01
8.9411280599521992e-01,1.0588719400478008e-01,1.4596689968260432e+02,3.2992972095111398e+01
8.9507750618784521e-01,1.0492249381215479e-01,1.4464777979199107e+02,3.3125206734237899e+01
8.9603830712498356e-01,1.0396169287501644e-01,1.4333399169825185e+02,3.3258827486407249e+01
8.9699519932391769e-01,1.0300480067608231e-01,1.4202554836794459e+02,3.3393853655444374e+01
8.9794817334050792e-01,1.0205182665949208e-01,1.4072246271487680e+02,3.3530304913268324e+01
8.9889721976928549e-01,1.0110278023071451e-01,1.3942474759997759e+02,3.3668201308594170e+01
8.9984232924354524e-01,1.0015767075645476e-01,1.3813241583117147e+02,3.3807563275882337e+01
9.0078349243543832e-01,9.9216507564561685e-02,1.3684548016325101e+02,3.3948411644543626e+01
9.0172070005606386e-01,9.8279299943936138e-02,1.3556395329775191e+02,3.4090767648408260e+01
9.0265394285556089e-01,9.7346057144439113e-02,1.3428784788282712e+02,3.4234652935467992e+01
9.0358321162320010e-01,9.6416788376799900e-02,1.3301717651312137e+02,3.4380089577900435e+01
9.0450849718747373e-01,9.5491502812526274e-02,1.3175195172964843e+02,3.4527100082384784e+01
9.0542979041618676e-01,9.4570209583813236e-02,1.3049218601966612e+02,3.4675707400719446e+01
9.0634708221654692e-01,9.3652917783453082e-02,1.2923789181655349e+02,3.4825934940751331e+01
9.0726036353525474e-01,9.2739636464745256e-02,1.2798908149968759e+02,3.4977806577627767e+01
9.0816962535859203e-01,9.1830374641407975e-02,1.2674576739432244e+02,3.5131346665381876e+01
9.0907485871251181e-01,9.0925141287488187e-02,1.2550796177146616e+02,3.5286580048863357e+01
9.0997605466272624e-01,9.0023945337273759e-02,1.2427567684776062e+02,3.5443532076026209e+01
9.1087320431479513e-01,8.9126795685204874e-02,1.2304892478536054e+02,3.5602228610586160e+01
9.1176629881421367e-01,8.8233701185786328e-02,1.2182771769181340e+02,3.5762696045060686e+01
9.1265532934649984e-01,8.7344670653500156e-02,1.2061206761994004e+02,3.5924961314204978e+01
9.1354028713728097e-01,8.6459712862719029e-02,1.1940198656771621e+02,3.6089051908858018e+01
9.1442116345238089e-01,8.5578836547619108e-02,1.1819748647815341e+02,3.6254995890213415e+01
9.1529794959790634e-01,8.4702050402093665e-02,1.1699857923918078e+02,3.6422821904530025e+01
9.1617063692033174e-01,8.3829363079668262e-02,1.1580527668352916e+02,3.6592559198298034e+01
9.1703921680658573e-01,8.2960783193414267e-02,1.1461759058861276e+02,3.6764237633877435e+01
9.1790368068413519e-01,8.2096319315864807e-02,1.1343553267641423e+02,3.6937887705625442e+01
9.1876402002107083e-01,8.1235979978929174e-02,1.1225911461336774e+02,3.7113540556531220e+01
9.1962022632619089e-01,8.0379773673809107e-02,1.1108834801024437e+02,3.7291227995376047e+01
9.2047229114908458e-01,7.9527708850915424e-02,1.0992324442203821e+02,3.7470982514438404e+01
9.2132020608021614e-01,7.8679793919783858e-02,1.0876381534785114e+02,3.7652837307764486e+01
9.2216396275100754e-01,7.7836037248992462e-02,1.0761007223078009e+02,3.7836826290024646e+01
9.2300355283392110e-01,7.6996447166078896e-02,1.0646202645780376e+02,3.8022984115978034e+01
9.2383896804254162e-01,7.6161031957458381e-02,1.0531968935967052e+02,3.8211346200568116e+01
9.2467020013165835e-01,7.5329799868341651e-02,1.0418307221078624e+02,3.8401948739673003e+01
9.2549724089734597e-01,7.4502759102654026e-02,1.0305218622910350e+02,3.8594828731535294e+01
9.2632008217704609e-01,7.3679917822953911e-02,1.0192704257601035e+02,3.8790023998897638e+01
9.2713871584964758e-01,7.2861284150352423e-02,1.0080765235622023e+02,3.8987573211870739e+01
9.2795313383556643e-01,7.2046866164433565e-02,9.9694026617662885e+01,3.9187515911562187e+01
9.2876332809682616e-01,7.1236671903173843e-02,9.8586176351374462e+01,3.9389892534495850e+01
9.2956929063713623e-01,7.0430709362863775e-02,9.7484112491390192e+01,3.9594744437851958e+01
9.3037101350197182e-01,6.9628986498028178e-02,9.6387845914635335e+01,3.9802113925560946e+01
9.3116848877865199e-01,6.8831511221348007e-02,9.5297387440818355e+01,4.0012044275283820e+01
9.3196170859641780e-01,6.8038291403582196e-02,9.4212747832324013e+01,4.0224579766314612e+01
9.3275066512650939e-01,6.7249334873490607e-02,9.3133937794108064e+01,4.0439765708441229e+01
9.3353535058224502e-01,6.6464649417754984e-02,9.2060967973589072e+01,4.0657648471804016e+01
9.3431575721909554e-01,6.5684242780904456e-02,9.0993848960546657e+01,4.0878275517790236e+01
9.3509187733476284e-01,6.4908122665237156e-02,8.9932591287014233e+01,4.1101695431008757e+01
9.3586370326925439e-01,6.4136296730745612e-02,8.8877205427177032e+01,4.1327957952386619e+01
9.3663122740495997e-01,6.3368772595040035e-02,8.7827701797267181e+01,4.1557114013435232e+01
9.3739444216672640e-01,6.2605557833273595e-02,8.6784090755461563e+01,4.1789215771732756e+01
9.3815334002193174e-01,6.1846659978068264e-02,8.5746382601780354e+01,4.2024316647673679e+01
9.3890791348056080e-01,6.1092086519439204e-02,8.4714587577983721e+01,4.2262471362538584e+01
9.3965815509527806e-01,6.0341844904721942e-02,8.3688715867472141e+01,4.2503735977938142e+01
9.4040405746150180e-01,5.9595942538498203e-02,8.2668777595185091e+01,4.2748167936690315e+01
9.4114561321747658e-01,5.8854386782523416e-02,8.1654782827501819e+01,4.2995826105190261e+01
9.4188281504434679e-01,5.8117184955653212e-02,8.0646741572140911e+01,4.3246770817337413e+01
9.4261565566622751e-01,5.7384344333772486e-02,7.9644663778063233e+01,4.3501063920084974e+01
9.4334412785027832e-01,5.6655872149721676e-02,7.8648559335371203e+01,4.3758768820683265e+01
9.4406822440677218e-01,5.5931775593227817e-02,7.7658438075214463e+01,4.4019950535687769e+01
9.4478793818916884e-01,5.5212061810831159e-02,7.6674309769689486e+01,4.4284675741811554e+01
9.4550326209418389e-01,5.4496737905816106e-02,7.5696184131745284e+01,4.4553012828699693e+01
9.4621418906185895e-01,5.3785810938141054e-02,7.4724070815087344e+01,4.4825031953712092e+01
9.4692071207563189e-01,5.3079287924368113e-02,7.3757979414081575e+01,4.5100805098803228e+01
9.4762282416240584e-01,5.2377175837594159e-02,7.2797919463660008e+01,4.5380406129591471e+01
9.4832051839261799e-01,5.1679481607382005e-02,7.1843900439226744e+01,4.5663910856716356e+01
9.4901378788030777e-01,5.0986212119692231e-02,7.0895931756564678e+01,4.5951397099586650e+01
9.4970262578318554e-01,5.0297374216814461e-02,6.9954022771741535e+01,4.6242944752627821e+01
9.5038702530269903e-01,4.9612974697300971e-02,6.9018182781019078e+01,4.6538635854141532e+01
9.5106697968410137e-01,4.8933020315898634e-02,6.8088421020760109e+01,4.6838554657898442e+01
9.5174248221651747e-01,4.8257517783482529e-02,6.7164746667337624e+01,4.7142787707588944e+01
9.5241352623300968e-01,4.7586473766990323e-02,6.6247168837045109e+01,4.7451423914264446e+01
9.5308010511064489e-01,4.6919894889355107e-02,6.5335696586004730e+01,4.7764554636909821e+01
9.5374221227055844e-01,4.6257787729441557e-02,6.4430338910079939e+01,4.8082273766291763e+01
9.5439984117802013e-01,4.5600158821979875e-02,6.3531104744785317e+01,4.8404677812239790e+01
9.5505298534249783e-01,4.4947014657502171e-02,6.2638002965199412e+01,4.8731865994521257e+01
9.5570163831772259e-01,4.4298361682277410e-02,6.1751042385875877e+01,4.9063940337483373e+01
9.5634579370175143e-01,4.3654206298248566e-02,6.0870231760757534e+01,4.9401005768641731e+01
9.5698544513703054e-01,4.3014554862969456e-02,5.9995579783089973e+01,4.9743170221407325e+01
9.5762058631045877e-01,4.2379413689541234e-02,5.9127095085334716e+01,5.0090544742153519e+01
9.5825121095344890e-01,4.1748789046551105e-02,5.8264786239085446e+01,5.0443243601833750e+01
9.5887731284199051e-01,4.1122687158009485e-02,5.7408661754982049e+01,5.0801384412376535e+01
